"parent mass","GNPSLibraryURL","AllGroups","G3","GNPSLinkout_Network","Data_Collector","tags","UniqueFileSources","RTMean","G5","G4","SpectrumID","G6","Instrument","MQScore","GNPSLinkout_Cluster","Smiles","IonMode","Library_Class","Adduct","SharedPeaks","Compound_Source","Compound_Name","G1","number of spectra","charge","componentindex","PI","MZErrorPPM","sum(precursor intensity)","INCHI","G2","Ion_Source","RTConsensus","MassDiff","precursor mass","DefaultGroups","cluster index","id"
875.666,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R416-3-Bu.mzXML|H963-3-Bu.mzXML|H963-3-Me.mzXML|R425-3-Bu.mzXML|H963-3-EA.mzXML|R416-3-EA.mzXML",904.056857142857,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=335223&show=true","","","","","","","",7,7,0,"-1","","",6282930,"",0,"",0,"",875.666,"G1",335223,"335223"
987.253,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T859-3-EA.mzXML|T857-3-EA.mzXML|S299-3-EA.mzXML|T800-3-EA.mzXML|X814-3-EA.mzXML",744.114555555556,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=344500&show=true","","","","","","","",9,9,0,"30","","",610333,"",0,"",0,"",987.253,"G1",344500,"344500"
455.324,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H877-3-Bu.mzXML|X891-3-Me.mzXML",678.189,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=159199&show=true","","","","","","","",2,2,0,"-1","","",83710,"",0,"",0,"",455.324,"G1",159199,"159199"
565.516,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00010012251"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","Emily Gentry","nan","T003-3-EA.mzXML",1200.705,0,0,"CCMSLIB00010012251",0,"qTof","0.310699","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=231732&show=true","O=C(OC(CCCCCC)CCCCCCCCCCC(O)=O)CCCCCCCC=CCCCCCCCC","Positive","2","M+H","7","Crude","12-hydroxy stearic acid-C18:1",2,2,0,"-1","Dorrestein","5.28846",296280,"""InChI=1S/C36H68O4/c1-3-5-7-9-10-11-12-13-14-15-16-17-22-25-29-33-36(39)40-34(30-26-8-6-4-2)31-27-23-20-18-19-21-24-28-32-35(37)38/h13-14,34H,3-12,15-33H2,1-2H3,(H,37,38)""",0,"ESI",0,"0.00299072",565.516,"G1",231732,"231732"
469.279,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S863-3-EA.mzXML",1145.355,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=168550&show=true","","","","","","","",2,2,0,"-1","","",790433,"",0,"",0,"",469.279,"G1",168550,"168550"
525.306,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y012-3-Bu.mzXML|T569-3-Bu.mzXML|H905-3-Bu.mzXML",743.935833333333,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=212759&show=true","","","","","","","",6,6,0,"-1","","",269352,"",0,"",0,"",525.306,"G1",212759,"212759"
429.213,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=135&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S860-3-Me.mzXML|S243-3-Me.mzXML|H713-3-Me.mzXML|T150-3-Me.mzXML|Y694-3-Me.mzXML|R425-3-Me.mzXML|S296-3-Me.mzXML|H963-3-Me.mzXML",529.289,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=95219&show=true","","","","","","","",10,10,0,"135","","",1063300,"",0,"",0,"",429.213,"G1",95219,"95219"
448.24,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000084895"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","VP/LMS","nan","T088-3-Bu.mzXML|T088-3-EA.mzXML",549.42425,0,0,"CCMSLIB00000084895",0,"qTof","0.0223291","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=154675&show=true","CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N","Positive","1","M+H","6","NIH Pharmacologically Active Library","MLS001077334-01!(TYR0)-MELANOCYTE-STIMULATING HORMONE-RELEASE INHIBITING FACTOR",4,4,0,"-1","Dorrestein","42.413999999999994",769086,"InChI=1S/C22H33N5O5/c1-13(2)10-17(20(30)25-12-19(24)29)26-21(31)18-4-3-9-27(18)22(32)16(23)11-14-5-7-15(28)8-6-14/h5-8,13,16-18,28H,3-4,9-12,23H2,1-2H3,(H2,24,29)(H,25,30)(H,26,31)/t16-,17-,18-/m0/s1",0,"LC-ESI",0,"0.0190125",448.24,"G1",154675,"154675"
846.66,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-Me.mzXML|R425-3-Bu.mzXML|S673-3-Bu.mzXML",961.4996,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=330485&show=true","","","","","","","",5,5,0,"-1","","",5033100,"",0,"",0,"",846.66,"G1",330485,"330485"
639.408,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004694164"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","MoNA:VF-NPL-QEHF003101","nan","T133-3-EA.mzXML|X508-3-EA.mzXML|Y330-3-EA.mzXML|X508-3-Bu.mzXML",1418.18,0,0,"CCMSLIB00004694164",0,"ESI-QFT","0.0946245","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=271979&show=true","CC(C)CCCC1(C)C=Cc2c(O)c3c(c(CCC(C)C)c2O1)OC12C(CC4CC1C(C)(C)OC2(CCC(C)C(=O)O)C4O)C3=O","positive","3","[M+H]+","6","isolated","Decahydrogambogic Acid",4,4,0,"-1","MoNA","29.7831",257467,"InChI=1S/C38H54O8/c1-20(2)10-9-15-36(8)16-14-24-29(39)28-30(40)26-18-23-19-27-35(6,7)46-37(33(23)41,17-13-22(5)34(42)43)38(26,27)45-32(28)25(31(24)44-36)12-11-21(3)4/h14,16,20-23,26-27,33,39,41H,9-13,15,17-19H2,1-8H3,(H,42,43)",0,"nan",0,"0.019043",639.408,"G1",271979,"271979"
876.073,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R416-3-Me.mzXML|Q768-3-EA.mzXML|H962-3-EA.mzXML|S960-3-Me.mzXML|T250-3-Bu.mzXML",925.034166666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=335517&show=true","","","","","","","",6,6,0,"-1","","",3629540,"",0,"",0,"",876.073,"G1",335517,"335517"
569.314,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T133-3-Me.mzXML|R942-3-Me.mzXML",634.14,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=240454&show=true","","","","","","","",2,2,0,"-1","","",85496,"",0,"",0,"",569.314,"G1",240454,"240454"
441.351,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S051-3-Me.mzXML|T609-3-Me.mzXML|S416-3-EA.mzXML|B536-3-Me.mzXML|S416-3-Bu.mzXML|P105-3-Me.mzXML",1461.385,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=142218&show=true","","","","","","","",6,6,0,"-1","","",596309,"",0,"",0,"",441.351,"G1",142218,"142218"
426.261,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","B440-3-Bu.mzXML|R551-3-Me.mzXML|S801-3-Me.mzXML",1081.30666666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=91353&show=true","","","","","","","",3,3,0,"-1","","",201084,"",0,"",0,"",426.261,"G1",91353,"91353"
678.252,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y256-3-Bu.mzXML|T005-3-Bu.mzXML|X482-3-Me.mzXML|T849-3-Bu.mzXML|X482-3-EA.mzXML",1002.6526,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=282393&show=true","","","","","","","",5,5,0,"-1","","",289281,"",0,"",0,"",678.252,"G1",282393,"282393"
441.222,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","X814-3-Bu.mzXML|T798-3-Bu.mzXML|T850-3-Bu.mzXML|T850-3-Me.mzXML",653.9214,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=140312&show=true","","","","","","","",5,5,0,"-1","","",243156,"",0,"",0,"",441.222,"G1",140312,"140312"
415.172,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004751250"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","Damien OLIVIER","nan","T800-3-Me.mzXML|X814-3-Me.mzXML|S299-3-Me.mzXML",608.83425,0,0,"CCMSLIB00004751250",0,"qTof","0.0114444","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=58813&show=true","OC1=C(C(OC2=CC(CCC)=C(C(O)=O)C(O)=C2)=O)C(CCCCC)=CC(OC)=C1","Negative","3","M-H","6","Isolated","Imbricaric acid",4,4,0,"-1","Joel BOUSTIE Pierre LE POGAM","14.4804",167612,"InChI=1S/C23H28O7/c1-4-6-7-9-15-10-16(29-3)12-19(25)21(15)23(28)30-17-11-14(8-5-2)20(22(26)27)18(24)13-17/h10-13,24-25H,4-9H2,1-3H3,(H,26,27)",0,"LC-ESI",0,"0.00601196",415.172,"G1",58813,"58813"
536.222,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000079653"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","VVP/LMS","nan","R551-3-Bu.mzXML|T003-3-Bu.mzXML",1109.132,0,0,"CCMSLIB00000079653",0,"qTof","0.188616","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=218575&show=true","NC(=O)CC[C@H](NC(=O)[C@H](Cc1ccccc1)n2c(=O)[nH]c3ccccc3c2=O)C(=O)N4CCC[C@H]4C(=O)O","Positive","1","M+H","8","NIH Natural Product Library","""MLS001140785-01!(2S)-1-[(2S)-5-amino-2-[[(2S)-2-(2,4-dioxo-1H-quinazolin-3-yl)-3-phenylpropanoyl]amino]-5-oxopentanoyl]pyrrolidine-2-carboxylic acid""",10,10,0,"-1","Dorrestein","12.9762",691962,"InChI=1S/C27H29N5O7/c28-22(33)13-12-19(25(36)31-14-6-11-20(31)26(37)38)29-23(34)21(15-16-7-2-1-3-8-16)32-24(35)17-9-4-5-10-18(17)30-27(32)39/h1-5,7-10,19-21H,6,11-15H2,(H2,28,33)(H,29,34)(H,30,39)(H,37,38)/t19-,20-,21-/m0/s1",0,"LC-ESI",0,"0.00695801",536.222,"G1",218575,"218575"
658.443,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=378&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T001-3-EA.mzXML|T005-3-Bu.mzXML",1264.80785714286,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=278303&show=true","","","","","","","",28,28,0,"378","","",2171800,"",0,"",0,"",658.443,"G1",278303,"278303"
703.348,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004696491"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","MoNA:VF-NPL-QEHF005428","nan","Y281-3-EA.mzXML|S673-3-Bu.mzXML",725.84675,0,0,"CCMSLIB00004696491",0,"ESI-QFT","0.0413745","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=296754&show=true","COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1","positive","3","[M+K]+","6","isolated","11-hydroxy-9-(hydroxymethyl)-2-methoxycarbonyl-2,6a,6b,9,12a-pentamethyl-10-(3,4,5-trihydroxyoxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",4,4,0,"-1","MoNA","4.33892",477184,"InChI=1S/C36H56O11/c1-31(30(44)45-6)11-13-36(29(42)43)14-12-34(4)19(20(36)15-31)7-8-24-32(2)16-21(38)27(47-28-26(41)25(40)22(39)17-46-28)33(3,18-37)23(32)9-10-35(24,34)5/h7,20-28,37-41H,8-18H2,1-6H3,(H,42,43)",0,"nan",0,"0.00305176",703.348,"G1",296754,"296754"
587.207,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004717717"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","MoNA:VF-NPL-QTOF000210","nan","R551-3-Me.mzXML",853.172,0,0,"CCMSLIB00004717717",0,"ESI-QTOF","0.0340995","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=248201&show=true","C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC(=O)/C=C/c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](OC(=O)/C=C/c2ccccc2)[C@H](O)[C@H]1O","positive","3","[M+H]+","7","isolated","[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-2-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[(E)-3-phenylprop-2-enoyl]oxyoxan-2-yl]methoxy]oxan-3-yl] (E)-3-phenylprop-2-enoate",2,2,0,"-1","MoNA","8.52313",88942,"InChI=1S/C30H34O12/c1-17-23(33)26(36)28(41-21(31)14-12-18-8-4-2-5-9-18)30(39-17)38-16-20-24(34)25(35)27(37)29(40-20)42-22(32)15-13-19-10-6-3-7-11-19/h2-15,17,20,23-30,33-37H,16H2,1H3/b14-12+,15-13+/t17-,20+,23-,24+,25-,26+,27+,28+,29-,30+/m0/s1",0,"nan",0,"0.00500488",587.207,"G1",248201,"248201"
557.327,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H996-3-EA.mzXML|Q748-3-EA.mzXML",1478.32,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=227592&show=true","","","","","","","",2,2,0,"-1","","",117853,"",0,"",0,"",557.327,"G1",227592,"227592"
603.371,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005723635"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=202&task=382fedaf8ec0400b9323e2a170083f89&show=true","S Jarmusch","nan","S296-3-Bu.mzXML|S325-3-Bu.mzXML|Y679-3-Bu.mzXML|Y260-3-Bu.mzXML|S991-3-Bu.mzXML|H643-3-Bu.mzXML|H941-3-Bu.mzXML|S325-3-Me.mzXML|H713-3-Bu.mzXML|H905-3-Bu.mzXML",641.19475,0,0,"CCMSLIB00005723635",0,"qTof","0.714658","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=253534&show=true","O=C(C)N(CCCCCNC(CCC(N(CCCCCNC(CCC(N(CCCCCNC(C)=O)O)=O)=O)O)=O)=O)O","Positive","3","[M+H]","12","Crude","desferrioxamine D1",12,12,0,"202","Jaspars","11.532",1481490,"InChI=1S/C27H50N6O9/c1-22(34)28-16-6-3-10-20-32(41)26(38)14-13-25(37)30-18-8-5-11-21-33(42)27(39)15-12-24(36)29-17-7-4-9-19-31(40)23(2)35/h40-42H,3-21H2,1-2H3,(H,28,34)(H,29,36)(H,30,37)",0,"ESI",0,"0.00695801",603.371,"G1",253534,"253534"
497.218,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000079988"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","VVP/LMS","nan","T849-3-EA.mzXML|H877-3-EA.mzXML",718.377,0,0,"CCMSLIB00000079988",0,"qTof","0.0887423","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=189752&show=true","C/C=C/C=C/C(=O)[C@@H]1[C@H]([C@H]2C(=C(O)[C@]1(C)C(=O)C2(C)O)C(=O)\\C=C\\C=C\\C)[C@]3(C)OC(=C(C)C3=O)O","Positive","1","M+H","7","NIH Natural Product Library","MLS000863641-01!",2,2,0,"-1","Dorrestein","0.0",30852,"InChI=1S/C28H32O8/c1-7-9-11-13-16(29)18-20-21(28(6)22(31)15(3)24(33)36-28)19(17(30)14-12-10-8-2)26(4,23(18)32)25(34)27(20,5)35/h7-14,19-21,32-33,35H,1-6H3/b9-7+,10-8+,13-11+,14-12+/t19-,20-,21-,26-,27?,28+/m1/s1",0,"LC-ESI",0,"0.0",497.218,"G1",189752,"189752"
533.33,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y679-3-Me.mzXML|H643-3-Me.mzXML|S991-3-Bu.mzXML|S744-3-Bu.mzXML|S673-3-Bu.mzXML",581.934,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=217876&show=true","","","","","","","",6,6,0,"-1","","",702487,"",0,"",0,"",533.33,"G1",217876,"217876"
847.608,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S673-3-Me.mzXML|S673-3-EA.mzXML",1049.25,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=330645&show=true","","","","","","","",2,2,0,"-1","","",1908370,"",0,"",0,"",847.608,"G1",330645,"330645"
498.369,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=241&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T851-3-Me.mzXML|S103-3-EA.mzXML|Y234-3-EA.mzXML|Y011-3-EA.mzXML|Y260-3-EA.mzXML|Y260-3-Bu.mzXML|S103-3-Bu.mzXML|Y011-3-Bu.mzXML|Y011-3-Me.mzXML|S103-3-Me.mzXML|T851-3-Bu.mzXML|T851-3-EA.mzXML|Y260-3-Me.mzXML",929.524458823529,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=190643&show=true","","","","","","","",85,85,0,"241","","",5991500,"",0,"",0,"",498.369,"G1",190643,"190643"
587.301,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R921-3-Me.mzXML|S237-3-Me.mzXML",595.5235,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=248298&show=true","","","","","","","",2,2,0,"-1","","",124841,"",0,"",0,"",587.301,"G1",248298,"248298"
497.186,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T138-3-Bu.mzXML|X891-3-EA.mzXML|X891-3-Bu.mzXML|R107-3-Bu.mzXML|T138-3-Me.mzXML",806.605428571429,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=189633&show=true","","","","","","","",7,7,0,"-1","","",230765,"",0,"",0,"",497.186,"G1",189633,"189633"
900.258,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-EA.mzXML|S744-3-EA.mzXML",1019.73633333333,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=337609&show=true","","","","","","","",3,3,0,"-1","","",3166190,"",0,"",0,"",900.258,"G1",337609,"337609"
610.182,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005436263"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=382fedaf8ec0400b9323e2a170083f89&show=true","lfnothias","nan","T084-3-Bu.mzXML|T084-3-EA.mzXML|Y011-3-EA.mzXML|S243-3-Me.mzXML|Y666-3-EA.mzXML|T084-3-Me.mzXML",1429.34612903226,0,0,"CCMSLIB00005436263",0,"Orbitrap","0.26814899999999997","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=255471&show=true"," ","Positive","3","M+H","7","Lysate","Contaminants septum vial Thermo C4000-53 and C4000-54 serie",62,62,0,"13","Dorrestein","3.30091",14389200," ",0,"LC-ESI",0,"0.00201416",610.182,"G1",255471,"255471"
731.439,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H941-3-Bu.mzXML|H964-3-Bu.mzXML|P193-3-Bu.mzXML",753.641666666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=309612&show=true","","","","","","","",3,3,0,"-1","","",149807,"",0,"",0,"",731.439,"G1",309612,"309612"
476.201,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R114-3-Me.mzXML|S143-3-Me.mzXML",289.561333333333,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=173601&show=true","","","","","","","",3,3,0,"-1","","",640651,"",0,"",0,"",476.201,"G1",173601,"173601"
478.436,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T088-3-Bu.mzXML|H713-3-Me.mzXML",1487.085,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=174814&show=true","","","","","","","",6,6,0,"116","","",1486400,"",0,"",0,"",478.436,"G1",174814,"174814"
933.637,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y260-3-EA.mzXML|Y260-3-Me.mzXML",1390.39,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=168093&show=true","","","","","","","",2,2,0,"-1","","",203452,"",0,"",0,"",467.318,"G1",168093,"168093"
484.197,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S996-3-Bu.mzXML",657.157,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=181950&show=true","","","","","","","",2,2,0,"-1","","",63559,"",0,"",0,"",484.197,"G1",181950,"181950"
863.63,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-Bu.mzXML|T799-3-Bu.mzXML",926.599,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=333388&show=true","","","","","","","",2,2,0,"-1","","",1984910,"",0,"",0,"",863.63,"G1",333388,"333388"
